"","gene","ensembl","Antibody","max_FC_log2","is_max"
"12436","ATP1A3","ENSG00000105409.11",NA,1.469574,0
"12437","ATP1A4","ENSG00000132681.12",NA,3.438272,0
"12438","ATP1B1","ENSG00000143153.8",NA,-0.910863,0
"12439","ATP1B1P1","ENSG00000249212.1",NA,-0.2630344,0
"12440","ATP1B2","ENSG00000129244.4",NA,-1.890225,0
"12441","ATP1B3","ENSG00000069849.6",NA,-1.134061,0
"12442","ATP1B3-AS1","ENSG00000244124.1",NA,-1.428652,0
"12443","ATP1B3P1","ENSG00000271707.1",NA,-1.159356,0
"12444","ATP23","ENSG00000166896.3",NA,0.2382377,0
"12445","ATP2A1","ENSG00000196296.9",NA,-0.4996325,0
"12446","ATP2A1-AS1","ENSG00000260442.1",NA,-0.7024684,0
"12447","ATP2A2","ENSG00000174437.12",NA,-0.2468875,0
"12448","ATP2A3","ENSG00000074370.13",NA,4.346187,0
"12449","ATP2B1","ENSG00000070961.10",NA,-0.1260135,0
"12450","ATP2B1-AS1","ENSG00000271614.1",NA,-0.06024477,0
"12451","ATP2B2","ENSG00000157087.12",NA,-3.875301,0
"12452","ATP2B2-IT2","ENSG00000224771.1",NA,-1.093109,0
"12453","ATP2B3","ENSG00000067842.13",NA,-0.4004029,0
"12454","ATP2B4","ENSG00000058668.10",NA,-1.785089,0
"12455","ATP2C1","ENSG00000017260.15",NA,-0.9559124,0
"12456","ATP2C2","ENSG00000064270.8",NA,1.227721,0
"12457","ATP2C2-AS1","ENSG00000261286.1",NA,-0.2745668,0
"12458","ATP4A","ENSG00000105675.4",NA,-3.07861,0
"12459","ATP4B","ENSG00000186009.4",NA,-0.2630344,0
"12460","ATP5F1A","ENSG00000152234.11",NA,-0.05451903,0
"12462","ATP5F1AP2","ENSG00000227682.1",NA,0.6996846,0
"12463","ATP5F1AP3","ENSG00000263232.2",NA,-0.04064198,0
"12464","ATP5F1AP7","ENSG00000241571.2",NA,0.3219281,0
"12465","ATP5F1AP8","ENSG00000234720.2",NA,-0.009277814,0
"12466","ATP5F1B","ENSG00000110955.4",NA,0.3944093,0
"12467","ATP5F1BP1","ENSG00000231635.1",NA,-2.263034,0
"12468","ATP5F1C","ENSG00000165629.15",NA,0.0202025,0
"12469","ATP5F1CP1","ENSG00000224004.2",NA,0.3062136,0
"12470","ATP5F1D","ENSG00000099624.3",NA,0.3758579,0
"12471","ATP5F1E","ENSG00000124172.5",NA,0.6130483,0
"12473","ATP5F1EP2","ENSG00000180389.6",NA,0.4717238,0
"12474","ATP5IF1","ENSG00000130770.13",NA,-0.1176873,0
"12475","ATP5MC1","ENSG00000159199.9",NA,1.192626,0
"12478","ATP5MC1P4","ENSG00000227440.1",NA,-0.0516808,0
"12479","ATP5MC1P5","ENSG00000227590.1",NA,1.321928,0
"12480","ATP5MC1P6","ENSG00000214318.3",NA,-2.057174,0
"12483","ATP5MC2","ENSG00000135390.13",NA,0.6475854,0
"12484","ATP5MC2P1","ENSG00000225712.1",NA,1.190423,0
"12486","ATP5MC2P4","ENSG00000228847.1",NA,0.8060395,0
"12487","ATP5MC3","ENSG00000154518.5",NA,0.0020099,0
"12488","ATP5MD","ENSG00000173915.8",NA,0.5148578,0
"12489","ATP5MDP1","ENSG00000231549.1",NA,0.1611727,0
"12490","ATP5ME","ENSG00000169020.5",NA,0.5683144,0
"12491","ATP5MF","ENSG00000241468.3",NA,-0.1088119,0
"12492","ATP5MF-PTCD1","ENSG00000248919.3",NA,-0.4390418,0
"12493","ATP5MFP1","ENSG00000224421.1",NA,-2.645504,0
"12494","ATP5MFP4","ENSG00000256826.1",NA,-0.08355058,0
"12495","ATP5MFP5","ENSG00000256103.1",NA,0.2549697,0
"12497","ATP5MG","ENSG00000167283.3",NA,-0.1397115,0
"12498","ATP5MGL","ENSG00000249222.1",NA,0.3219281,0
"12499","ATP5MGP2","ENSG00000232362.1",NA,-0.3776457,0
"12500","ATP5MGP3","ENSG00000249256.2",NA,0.5765009,0
"12502","ATP5MPL","ENSG00000156411.5",NA,0.500388,0
"12503","ATP5PB","ENSG00000116459.6",NA,0.2351224,0
"12504","ATP5PBP1","ENSG00000224451.2",NA,1.380822,0
"12506","ATP5PBP3","ENSG00000214003.2",NA,-4.217231,0
"12507","ATP5PBP5","ENSG00000254944.1",NA,-0.1180861,0
"12508","ATP5PBP6","ENSG00000219806.1",NA,0.9068906,0
"12509","ATP5PBP7","ENSG00000261424.1",NA,-0.5625947,0
"12510","ATP5PD","ENSG00000167863.7",NA,0.3344241,0
"12511","ATP5PDP1","ENSG00000261679.2",NA,1.406817,0
"12512","ATP5PDP2","ENSG00000229184.2",NA,0.8966768,0
"12513","ATP5PDP3","ENSG00000213954.3",NA,-1.263034,0
"12514","ATP5PDP4","ENSG00000234925.2",NA,0.2012311,0
"12515","ATP5PF","ENSG00000154723.8",NA,-0.1735114,0
"12517","ATP5PO","ENSG00000241837.2",NA,-0.2188788,0
"12518","ATP5POP1","ENSG00000159186.4",NA,0.3808218,0
"12519","ATP6AP1","ENSG00000071553.12",NA,0.3780314,0
"12520","ATP6AP1L","ENSG00000205464.7",NA,0.08569652,0
"12521","ATP6AP2","ENSG00000182220.9",NA,0.008413527,0
"12522","ATP6V0A1","ENSG00000033627.10",NA,-0.2287057,0
"12523","ATP6V0A2","ENSG00000185344.9",NA,-0.4774566,0
"12524","ATP6V0A4","ENSG00000105929.11",NA,0.1445616,0
"12525","ATP6V0B","ENSG00000117410.9",NA,-0.2123163,0
"12526","ATP6V0C","ENSG00000185883.6",NA,0.2063094,0
"12527","ATP6V0CP1","ENSG00000230201.4",NA,-0.139976,0
"12528","ATP6V0CP3","ENSG00000213435.3",NA,-2.93546,0
"12529","ATP6V0D1","ENSG00000159720.7",NA,0.1041363,0
"12530","ATP6V0D2","ENSG00000147614.3",NA,-5.016165,0
"12531","ATP6V0E1","ENSG00000113732.4",NA,-0.09495547,0
"12533","ATP6V0E1P3","ENSG00000238038.1",NA,-0.3015086,0
"12534","ATP6V0E2","ENSG00000171130.13",NA,-0.06126845,0
"12535","ATP6V0E2-AS1","ENSG00000204934.6",NA,-0.5480396,0
"12536","ATP6V1A","ENSG00000114573.5",NA,-0.144562,0
"12537","ATP6V1B1","ENSG00000116039.7",NA,0.895048,0
"12538","ATP6V1B1-AS1","ENSG00000239322.1",NA,-0.6247737,0
"12539","ATP6V1B2","ENSG00000147416.6",NA,-0.3263765,0
"12540","ATP6V1C1","ENSG00000155097.7",NA,-0.2199767,0
"12541","ATP6V1C2","ENSG00000143882.5",NA,1.161273,0
"12542","ATP6V1D","ENSG00000100554.7",NA,0.2195642,0
"12543","ATP6V1E1","ENSG00000131100.8",NA,-0.2683685,0
"12544","ATP6V1E1P1","ENSG00000225099.1",NA,-0.2453757,0
"12545","ATP6V1E2","ENSG00000250565.2",NA,-0.8828871,0
"12546","ATP6V1F","ENSG00000128524.4",NA,0.2292547,0
"12547","ATP6V1FNB","ENSG00000272899.1",NA,-2.16006,0
"12548","ATP6V1G1","ENSG00000136888.6",NA,0.9014878,0
"12549","ATP6V1G1P2","ENSG00000253502.1",NA,0.2515388,0
"12550","ATP6V1G1P4","ENSG00000233343.1",NA,-0.2157287,0
"12551","ATP6V1G1P6","ENSG00000249372.1",NA,-1.710493,0
"12552","ATP6V1G2","ENSG00000213760.6",NA,0.3187964,0
"12553","ATP6V1G2-DDX39B","ENSG00000254870.1",NA,-0.8194261,0
"12554","ATP6V1G3","ENSG00000151418.7",NA,-5.044394,0
"12555","ATP6V1H","ENSG00000047249.12",NA,0.2671133,0
"12556","ATP7A","ENSG00000165240.13",NA,-0.622813,0
"12557","ATP7B","ENSG00000123191.9",NA,1.310359,0
"12558","ATP8A1","ENSG00000124406.12",NA,2.024119,0
"12559","ATP8A2","ENSG00000132932.12",NA,4.674962,0
"12560","ATP8A2P2","ENSG00000229800.1",NA,0.528379,0
"12561","ATP8B1","ENSG00000081923.6",NA,0.3395132,0
"12562","ATP8B2","ENSG00000143515.12",NA,0.389449,0
"12563","ATP8B3","ENSG00000130270.12",NA,-0.9661924,0
"12564","ATP8B4","ENSG00000104043.10",NA,-0.7292972,0
"12565","ATP8B5P","ENSG00000179766.13",NA,-0.1216786,0
"12566","ATP9A","ENSG00000054793.9",NA,0.06468585,0
"12567","ATP9B","ENSG00000166377.15",NA,-0.2273379,0
"12568","ATPAF1","ENSG00000123472.8",NA,-0.1505133,0
"12569","ATPAF2","ENSG00000171953.11",NA,0.2501008,0
"12570","ATPSCKMT","ENSG00000150756.9",NA,-0.1449008,0
"12571","ATR","ENSG00000175054.10",NA,-0.3047738,0
"12572","ATRAID","ENSG00000138085.12",NA,-0.5085244,0
"12573","ATRIP","ENSG00000164053.13",NA,0.2516006,0
"12574","ATRN","ENSG00000088812.13",NA,-0.6926723,0
"12575","ATRNL1","ENSG00000107518.12",NA,0.4063512,0
"12576","ATRX","ENSG00000085224.16",NA,-0.7369174,0
"12577","ATXN1","ENSG00000124788.13",NA,-0.2560343,0
"12578","ATXN1-AS1","ENSG00000229931.1",NA,0.2825142,0
"12579","ATXN10","ENSG00000130638.11",NA,-0.5212783,0
"12580","ATXN1L","ENSG00000224470.3",NA,-0.4115708,0
"12581","ATXN2","ENSG00000204842.10",NA,0.3540992,0
"12582","ATXN2-AS","ENSG00000258099.1",NA,0.6222038,0
"12583","ATXN2L","ENSG00000168488.14",NA,-0.2971639,0
"12584","ATXN3","ENSG00000066427.17",NA,-0.619649,0
"12585","ATXN3L","ENSG00000123594.3",NA,-2.237943,0
"12586","ATXN7","ENSG00000163635.13",NA,-0.1931028,0
"12587","ATXN7L1","ENSG00000146776.10",NA,0.06981237,0
"12588","ATXN7L2","ENSG00000162650.11",NA,0.1785344,0
"12589","ATXN7L3","ENSG00000087152.11",NA,-0.3503804,0
"12590","ATXN7L3B","ENSG00000253719.2",NA,0.5840947,0
"12591","ATXN8OS","ENSG00000230223.2",NA,4.112005,0
"12592","AUH","ENSG00000148090.7",NA,-0.3046868,0
"12593","AUNIP","ENSG00000127423.6",NA,-0.482297,0
"12594","AUP1","ENSG00000115307.12",NA,0.0991614,0
"12595","AURKA","ENSG00000087586.13",NA,-0.1196193,0
"12596","AURKAIP1","ENSG00000175756.9",NA,0.2005762,0
"12597","AURKAP1","ENSG00000213033.4",NA,-0.02209809,0
"12598","AURKAP2","ENSG00000230165.1",NA,-2.263034,0
"12599","AURKB","ENSG00000178999.8",NA,-1.043487,0
"12600","AURKC","ENSG00000105146.8",NA,0.03492504,0
"12601","AUTS2","ENSG00000158321.11",NA,-0.1837964,0
"12602","AVEN","ENSG00000169857.3",NA,-0.8403214,0
"12603","AVIL","ENSG00000135407.6",NA,1.191067,0
"12604","AVL9","ENSG00000105778.13",NA,0.1007011,0
"12606","AVPI1","ENSG00000119986.6",NA,0.1167491,0
"12607","AVPR1A","ENSG00000166148.2",NA,-5.121015,0
"12608","AVPR1B","ENSG00000198049.5",NA,-3.037475,0
"12609","AVPR2","ENSG00000126895.9",NA,-2.590693,0
"12610","AWAT1","ENSG00000204195.3",NA,0.3743955,0
"12611","AWAT2","ENSG00000147160.5",NA,0.6535496,0
"12612","AXDND1","ENSG00000162779.16",NA,-0.3613521,0
"12613","AXIN1","ENSG00000103126.10",NA,0.071071,0
"12614","AXIN2","ENSG00000168646.8",NA,-3.66724,0
"12615","AXL","ENSG00000167601.7",NA,-2.833505,0
"12616","AZGP1","ENSG00000160862.8",NA,-0.8780756,0
"12617","AZGP1P1","ENSG00000214313.4",NA,1.516162,0
"12618","AZGP1P2","ENSG00000214252.4",NA,-3.282663,0
"12619","AZI2","ENSG00000163512.9",NA,-0.5367195,0
"12620","AZIN1","ENSG00000155096.9",NA,-0.2422381,0
"12621","AZIN1-AS1","ENSG00000253320.1",NA,-0.04807256,0
"12622","AZIN2","ENSG00000142920.12",NA,-2.250269,0
"12623","AZU1","ENSG00000172232.5",NA,1.362246,0
"12624","B2M","ENSG00000166710.13",NA,-1.318055,0
"12625","B3GALNT1","ENSG00000169255.9",NA,0.7463165,0
"12626","B3GALNT1P1","ENSG00000229948.2",NA,-2.263034,0
"12627","B3GALNT2","ENSG00000162885.8",NA,-0.4894525,0
"12629","B3GALT1","ENSG00000172318.4",NA,-2.218386,0
"12630","B3GALT1-AS1","ENSG00000235335.2",NA,-2.817623,0
"12631","B3GALT2","ENSG00000162630.5",NA,-4.996576,0
"12632","B3GALT4","ENSG00000235863.2",NA,-0.1941176,0
"12633","B3GALT5","ENSG00000183778.13",NA,1.690702,0
"12634","B3GALT5-AS1","ENSG00000184809.8",NA,1.865053,0
"12635","B3GALT6","ENSG00000176022.3",NA,-0.5538188,0
"12636","B3GAT1","ENSG00000109956.8",NA,-0.7009224,0
"12637","B3GAT2","ENSG00000112309.6",NA,0.2138191,0
"12638","B3GAT3","ENSG00000149541.5",NA,0.07541249,0
"12639","B3GAT3P1","ENSG00000244009.1",NA,-0.2962013,0
"12640","B3GLCT","ENSG00000187676.7",NA,-1.184566,0
"12641","B3GNT10","ENSG00000214654.5",NA,-0.08276131,0
"12642","B3GNT2","ENSG00000170340.10",NA,-0.4545946,0
"12643","B3GNT3","ENSG00000179913.6",NA,-0.07116464,0
"12644","B3GNT4","ENSG00000176383.8",NA,0.1207277,0
"12645","B3GNT5","ENSG00000176597.7",NA,-3.167753,0
"12646","B3GNT6","ENSG00000198488.6",NA,3.019519,0
"12647","B3GNT7","ENSG00000156966.6",NA,-0.1056109,0
"12648","B3GNT8","ENSG00000177191.2",NA,1.400524,0
"12649","B3GNT9","ENSG00000237172.3",NA,-0.8696943,0
"12650","B3GNTL1","ENSG00000175711.4",NA,-1.105713,0
"12653","B4GALNT1","ENSG00000135454.9",NA,-0.9856965,0
"12654","B4GALNT2","ENSG00000167080.4",NA,3.824125,0
"12656","B4GALNT3","ENSG00000139044.6",NA,0.08300222,0
"12657","B4GALNT4","ENSG00000182272.7",NA,0.6850789,0
"12658","B4GALT1","ENSG00000086062.8",NA,-0.597588,0
"12659","B4GALT1-AS1","ENSG00000233554.1",NA,-0.09151685,0
"12660","B4GALT2","ENSG00000117411.12",NA,-0.8220372,0
"12661","B4GALT3","ENSG00000158850.10",NA,0.05325721,0
"12662","B4GALT4","ENSG00000121578.8",NA,-0.7660879,0
"12663","B4GALT4-AS1","ENSG00000240254.1",NA,-0.9604716,0
"12664","B4GALT5","ENSG00000158470.5",NA,-0.9509776,0
"12665","B4GALT6","ENSG00000118276.7",NA,-2.317749,0
"12666","B4GALT7","ENSG00000027847.9",NA,-0.2901265,0
"12667","B4GAT1","ENSG00000174684.6",NA,-0.2813714,0
"12668","B9D1","ENSG00000108641.10",NA,-0.2703243,0
"12669","B9D2","ENSG00000123810.3",NA,-0.3034354,0
"12670","BAALC","ENSG00000164929.12",NA,-3.506185,0
"12671","BAALC-AS1","ENSG00000247081.3",NA,-1.11995,0
"12672","BAALC-AS2","ENSG00000236939.2",NA,-1.360332,0
"12673","BAAT","ENSG00000136881.7",NA,-0.2186403,0
"12674","BABAM1","ENSG00000105393.11",NA,-0.08106388,0
"12675","BABAM2","ENSG00000158019.16",NA,-0.328323,0
"12676","BACE1","ENSG00000186318.12",NA,-0.5656317,0
"12677","BACE2","ENSG00000182240.11",NA,-1.142663,0
"12678","BACE2-IT1","ENSG00000224388.1",NA,1.260528,0
"12679","BACH1","ENSG00000156273.11",NA,-0.7315819,0
"12680","BACH1-IT1","ENSG00000248476.1",NA,-1.555485,0
"12681","BACH1-IT2","ENSG00000228817.3",NA,-1.628552,0
"12683","BACH2","ENSG00000112182.10",NA,-1.005037,0
"12685","BAG1","ENSG00000107262.12",NA,0.4612424,0
"12686","BAG2","ENSG00000112208.10",NA,-2.689108,0
"12687","BAG3","ENSG00000151929.5",NA,0.7117728,0
"12688","BAG4","ENSG00000156735.6",NA,-0.08413403,0
"12689","BAG5","ENSG00000166170.9",NA,0.1675963,0
"12690","BAG6","ENSG00000204463.8",NA,-0.5756103,0
"12691","BAGE2","ENSG00000187172.11",NA,1.385254,0
"12692","BAHD1","ENSG00000140320.7",NA,0.4937973,0
"12693","BAIAP2","ENSG00000175866.11",NA,0.2923479,0
"12694","BAIAP2-DT","ENSG00000226137.3",NA,-0.3045676,0
"12695","BAIAP2L1","ENSG00000006453.9",NA,-0.8053156,0
"12696","BAIAP2L2","ENSG00000128298.12",NA,-1.983467,0
"12697","BAIAP3","ENSG00000007516.9",NA,0.0984252,0
"12699","BAK1P1","ENSG00000175730.7",NA,0.6191195,0
"12700","BAK1P2","ENSG00000236616.3",NA,2.058894,0
"12701","BAMBI","ENSG00000095739.7",NA,1.232176,0
"12702","BANF1","ENSG00000175334.3",NA,-0.08786499,0
"12703","BANF1P1","ENSG00000258531.2",NA,2.33787,0
"12704","BANF1P2","ENSG00000230306.1",NA,0.1133752,0
"12705","BANF1P3","ENSG00000237758.1",NA,0.1143868,0
"12706","BANF1P4","ENSG00000223828.1",NA,-1.873088,0
"12708","BANK1","ENSG00000153064.7",NA,4.268767,0
"12709","BANP","ENSG00000172530.15",NA,-0.1190371,0
"12710","BAP1","ENSG00000163930.5","Bap1 c-4",-0.6019025,0
"12711","BARD1","ENSG00000138376.6",NA,-0.4779517,0
"12712","BARHL1","ENSG00000125492.5",NA,-6.980791,0
"12713","BARHL2","ENSG00000143032.7",NA,-3.350497,0
"12714","BARX1","ENSG00000131668.9",NA,-3.162286,0
"12715","BARX1-DT","ENSG00000235601.1",NA,-1.767507,0
"12716","BARX2","ENSG00000043039.5",NA,-0.3714838,0
"12717","BASP1","ENSG00000176788.7",NA,0.3325441,0
"12718","BASP1-AS1","ENSG00000215196.4",NA,2.376969,0
"12719","BASP1P1","ENSG00000230535.1",NA,-8.520759,0
"12720","BATF","ENSG00000156127.6",NA,1.023316,0
"12721","BATF2","ENSG00000168062.5",NA,-1.758889,0
"12722","BATF3","ENSG00000123685.4",NA,-3.097824,0
"12724","BAZ1A","ENSG00000198604.6",NA,0.05810496,0
"12725","BAZ1B","ENSG00000009954.6",NA,-0.4371452,0
"12726","BAZ2A","ENSG00000076108.7",NA,0.3818143,0
"12727","BAZ2B","ENSG00000123636.13",NA,-1.196967,0
"12728","BBC3","ENSG00000105327.11",NA,0.6577068,0
"12729","BBIP1","ENSG00000214413.3",NA,-0.1309615,0
"12730","BBIP1P1","ENSG00000271532.1",NA,-1.727294,0
"12731","BBOF1","ENSG00000119636.11",NA,0.4978661,0
"12732","BBOX1","ENSG00000129151.4",NA,-0.3840999,0
"12733","BBOX1-AS1","ENSG00000254560.1",NA,-1.409876,0
"12734","BBS1","ENSG00000174483.15",NA,0.442632,0
"12735","BBS10","ENSG00000179941.6",NA,-0.01389965,0
"12736","BBS12","ENSG00000181004.5",NA,-1.155282,0
"12737","BBS2","ENSG00000125124.7",NA,-0.1939209,0
"12738","BBS4","ENSG00000140463.9",NA,-0.1223888,0
"12739","BBS5","ENSG00000163093.7",NA,0.3757541,0
"12740","BBS7","ENSG00000138686.5",NA,-0.5473459,0
"12741","BBS9","ENSG00000122507.16",NA,-0.2140076,0
"12742","BBX","ENSG00000114439.14",NA,-0.8961372,0
"12743","BCAM","ENSG00000187244.6",NA,1.267494,0
"12744","BCAN","ENSG00000132692.14",NA,-0.8871232,0
"12745","BCAP29","ENSG00000075790.6",NA,-0.8705126,0
"12746","BCAP31","ENSG00000185825.11",NA,-0.1802094,0
"12749","BCAR1","ENSG00000050820.12",NA,-0.5108593,0
"12750","BCAR1P1","ENSG00000258397.1",NA,0.5254615,0
"12751","BCAR1P2","ENSG00000258771.1",NA,0.662965,0
"12752","BCAR3","ENSG00000137936.12",NA,-0.4227847,0
"12753","BCAR3-AS1","ENSG00000224093.1",NA,0.9519785,0
"12754","BCAR4","ENSG00000262117.1",NA,3.787255,0
"12755","BCAS1","ENSG00000064787.8",NA,7.359304,0
"12756","BCAS2","ENSG00000116752.5",NA,0.3529526,0
"12757","BCAS2P1","ENSG00000255051.1",NA,-1.584963,0
"12758","BCAS2P2","ENSG00000234332.1",NA,0.04299606,0
"12759","BCAS3","ENSG00000141376.16",NA,2.830175,0
"12760","BCAS4","ENSG00000124243.13",NA,1.548674,0
"12761","BCAT1","ENSG00000060982.10",NA,-4.330284,0
"12762","BCAT2","ENSG00000105552.10",NA,0.8612246,0
"12763","BCCIP","ENSG00000107949.12",NA,-0.4259681,0
"12764","BCDIN3D","ENSG00000186666.4",NA,0.7426128,0
"12765","BCDIN3D-AS1","ENSG00000258057.1",NA,0.5013293,0
"12766","BCHE","ENSG00000114200.5",NA,-0.2332256,0
"12767","BCKDHA","ENSG00000248098.6",NA,0.4332958,0
"12768","BCKDHB","ENSG00000083123.10",NA,-0.07693393,0
"12769","BCKDK","ENSG00000103507.9",NA,0.4054017,0
"12770","BCL10","ENSG00000142867.8",NA,-0.7131055,0
"12771","BCL11A","ENSG00000119866.16",NA,-3.147837,0
"12772","BCL11B","ENSG00000127152.13",NA,-1.689093,0
"12773","BCL2","ENSG00000171791.10","Bcl-2",2.101286,0
"12774","BCL2A1","ENSG00000140379.7",NA,-5.769105,0
"12775","BCL2L1","ENSG00000171552.8","Bcl-xL",0.5249996,0
"12776","BCL2L1-AS1","ENSG00000236559.1",NA,0.7827693,0
"12777","BCL2L10","ENSG00000137875.4",NA,-3.405639,0
"12779","BCL2L12","ENSG00000126453.5",NA,-0.07037151,0
"12780","BCL2L12P1","ENSG00000248530.1",NA,0.1097179,0
"12781","BCL2L13","ENSG00000099968.13",NA,-0.7090274,0
"12782","BCL2L14","ENSG00000121380.8",NA,-2.129379,0
"12783","BCL2L15","ENSG00000188761.7",NA,-3.124837,0
"12784","BCL2L2","ENSG00000129473.5",NA,-0.01691566,0
"12785","BCL2L2-PABPN1","ENSG00000258643.1",NA,-0.876956,0
"12786","BCL3","ENSG00000069399.8",NA,0.2362445,0
"12787","BCL6","ENSG00000113916.13",NA,-0.2481827,0
"12788","BCL6B","ENSG00000161940.6",NA,-1.520832,0
"12789","BCL7A","ENSG00000110987.4",NA,0.6493406,0
"12790","BCL7B","ENSG00000106635.3",NA,-0.4131234,0
"12791","BCL7C","ENSG00000099385.7",NA,-0.2315369,0
"12792","BCL9","ENSG00000116128.5",NA,-0.406725,0
"12793","BCL9L","ENSG00000186174.8",NA,-0.2580603,0
"12794","BCL9P1","ENSG00000249238.1",NA,-0.3885653,0
"12795","BCLAF1","ENSG00000029363.11",NA,-0.3375948,0
"12796","BCLAF1P1","ENSG00000248966.1",NA,-0.4556795,0
"12797","BCLAF3","ENSG00000173681.12",NA,0.2532562,0
"12798","BCO1","ENSG00000135697.5",NA,-0.5913148,0
"12799","BCO2","ENSG00000197580.7",NA,-0.9257167,0
"12800","BCOR","ENSG00000183337.12",NA,-1.003582,0
"12801","BCORL1","ENSG00000085185.11",NA,-1.252991,0
"12803","BCR","ENSG00000186716.15",NA,-0.4222729,0
"12804","BCRP1","ENSG00000225098.1",NA,-1.070389,0
"12805","BCRP2","ENSG00000169668.7",NA,0.7783855,0
"12806","BCRP3","ENSG00000215481.4",NA,1.882605,0
"12808","BCRP6","ENSG00000169662.8",NA,1.70044,0
"12809","BCRP7","ENSG00000215544.6",NA,3.485553,0
"12810","BCRP8","ENSG00000236794.4",NA,0.02033384,0
"12812","BCS1L","ENSG00000074582.8",NA,0.000830925,0
"12813","BCYRN1","ENSG00000236824.1",NA,-1.076678,0
"12814","BDH1","ENSG00000161267.7",NA,1.560334,0
"12815","BDH2","ENSG00000164039.10",NA,-0.9883446,0
"12816","BDH2P1","ENSG00000232699.2",NA,-0.8435373,0
"12817","BDKRB1","ENSG00000100739.6",NA,0.7485967,0
"12818","BDKRB2","ENSG00000168398.5",NA,1.920176,0
"12819","BDNF","ENSG00000176697.14",NA,-1.331245,0
"12820","BDNF-AS","ENSG00000245573.3",NA,0.6455207,0
"12821","BDP1","ENSG00000145734.14",NA,0.2538899,0
"12822","BDP1P","ENSG00000264736.1",NA,0.05889369,0
"12823","BEAN1","ENSG00000166546.9",NA,-2.27811,0
"12824","BEAN1-AS1","ENSG00000261656.1",NA,-0.03619265,0
"12826","BECN2","ENSG00000196289.5",NA,-0.6871741,0
"12827","BEGAIN","ENSG00000183092.11",NA,-1.307826,0
"12829","BEND3","ENSG00000178409.9",NA,-0.4769729,0
"12830","BEND3P1","ENSG00000231345.3",NA,0.9922226,0
"12831","BEND3P2","ENSG00000224809.2",NA,-1.263034,0
"12832","BEND4","ENSG00000188848.11",NA,1.486987,0
"12833","BEND5","ENSG00000162373.8",NA,0.8167447,0
"12834","BEND6","ENSG00000151917.13",NA,-2.169388,0
"12835","BEND7","ENSG00000165626.12",NA,-1.265871,0
"12836","BEND7P1","ENSG00000230320.1",NA,0.1743709,0
"12837","BEST1","ENSG00000167995.11",NA,-0.507862,0
"12838","BEST2","ENSG00000039987.2",NA,-0.7605341,0
"12839","BEST3","ENSG00000127325.14",NA,-2.051115,0
"12840","BEST4","ENSG00000142959.4",NA,-0.2241154,0
"12841","BET1","ENSG00000105829.7",NA,-0.6054266,0
"12842","BET1-AS1","ENSG00000236861.2",NA,-0.2630344,0
"12843","BET1L","ENSG00000177951.13",NA,0.4190891,0
"12845","BEX1","ENSG00000133169.5",NA,3.357165,0
"12846","BEX2","ENSG00000133134.7",NA,-0.2144113,0
"12847","BEX3","ENSG00000166681.9",NA,-0.4321779,0
"12848","BEX4","ENSG00000102409.9",NA,0.1941605,0
"12849","BEX5","ENSG00000184515.6",NA,0.08486743,0
"12850","BFAR","ENSG00000103429.6",NA,-0.3167495,0
"12851","BFSP1","ENSG00000125864.7",NA,-0.4856446,0
"12852","BFSP2","ENSG00000170819.4",NA,5.596269,0
"12853","BFSP2-AS1","ENSG00000249993.1",NA,3.092002,0
"12854","BGLAP","ENSG00000242252.1",NA,-1.118428,0
"12855","BGLT3","ENSG00000260629.1",NA,-0.4556795,0
"12856","BGN","ENSG00000182492.11",NA,-4.797383,0
"12857","BHLHA15","ENSG00000180535.3",NA,1.168225,0
"12858","BHLHA9","ENSG00000205899.3",NA,-0.04064198,0
"12859","BHLHB9","ENSG00000198908.7",NA,-0.5285951,0
"12861","BHLHE22","ENSG00000180828.1",NA,-3.137504,0
"12863","BHLHE40","ENSG00000134107.4",NA,-0.280099,0
"12864","BHLHE40-AS1","ENSG00000235831.2",NA,-0.9498765,0
"12865","BHLHE41","ENSG00000123095.5",NA,-0.6769815,0
"12866","BHMG1","ENSG00000237452.2",NA,-0.05492621,0
"12867","BHMT","ENSG00000145692.10",NA,-2.093109,0
"12868","BHMT2","ENSG00000132840.5",NA,-4.075533,0
"12869","BICC1","ENSG00000122870.7",NA,-7.053224,0
"12870","BICD1","ENSG00000151746.9",NA,-1.136344,0
"12871","BICD1P1","ENSG00000224346.1",NA,0.07038933,0
"12872","BICD2","ENSG00000185963.9",NA,-0.8620678,0
"12873","BICDL1","ENSG00000135127.7",NA,0.7645836,0
"12874","BICDL2","ENSG00000162069.10",NA,1.203508,0
"12875","BICRA","ENSG00000063169.6",NA,0.2409656,0
"12876","BICRA-AS1","ENSG00000269806.1",NA,0.2794928,0
"12877","BICRAL","ENSG00000112624.8",NA,-0.1079322,0
"12878","BID","ENSG00000015475.14","Bid_Caution",-0.5405779,0
"12879","BIK","ENSG00000100290.2",NA,0.6243323,0
"12880","BIN1","ENSG00000136717.10",NA,-2.146524,0
"12881","BIN2","ENSG00000110934.6",NA,-3.20581,0
"12882","BIN2P1","ENSG00000234568.3",NA,-1.263034,0
