gene	log2FC
TOB1	3.32871223516272
TOB1-AS1	2.07107372752752
AC005920.4	4.30978113134732
AC005920.1	3.48806407526347
AC005920.3	3.16796008776009
TMEM100	-3.59222649923495
AC005702.2	2.05349435613653
WFDC21P	-2.64507823524891
TBX2-AS1	3.05500493075763
MRC2	-3.29775140514115
AC005828.2	2.8665712391217
LIMD2	-2.711027226186
ICAM2	-3.89474558161258
MILR1	-4.6530319209818
CEP112	-2.47400461561751
PRKCA	-2.11165203972457
CACNG4	2.32031177805231
AC005544.1	2.95062713273879
CACNG1	3.20261204916507
ARHGAP27P2	2.84004974910592
SLC16A6	2.02971143404653
LINC01483	-3.12630814004263
KCNJ16	-4.40358175093903
KCNJ2-AS1	-4.78638615646651
KCNJ2	-3.64942186366199
LINC00511	-3.97536704921061
LINC02003	-3.05543024850249
AC007639.1	-3.33002229661097
AC080037.2	-4.81762530882503
AC016888.1	3.30846442278294
SLC9A3R1	2.60670525967181
OTOP3	2.75908012628959
HID1	3.18720916514014
HID1-AS1	3.61067737983173
SMIM5	2.1725579914065
CYGB	-3.8963902865197
AC015802.1	2.39755045939495
MXRA7	-2.41064006814423
LINC01973	-3.17797141035754
AC087645.2	-2.45109865795636
SCAT1	-6.24458042175639
C1QTNF1-AS1	-5.88654810687015
C1QTNF1	-4.73125624084212
LINC01978	3.62952001589421
AP000894.2	-4.71824232759882
ADCYAP1	-5.61334511052359
LINC00470	3.50546381099122
AP005262.1	5.07417486077042
EMILIN2	-3.18547918737149
AP000919.3	-2.66344070142447
AP000919.2	-5.38502876854849
GAPLINC	-2.59332638871344
AP002478.1	-3.01416885715124
EPB41L3	3.46665477724213
TMEM200C	-4.18798273824907
L3MBTL4	-7.10402701901643
ARHGAP28	-3.13567042832272
LAMA1	-2.29739202690167
PPP4R1-AS1	-2.15085014332993
PIEZO2	-2.7225856785468
GNAL	-2.03166584187729
AP005137.2	-3.27305336414
AP001269.2	-4.00787919850182
TUBB6	-2.98068439157197
AP001029.1	-2.02513720305354
CYP4F35P	2.69934217863149
ANKRD30B	5.06587547882488
LINC01906	5.13416173946861
AP005121.1	7.07476234751637
LINC01444	-5.33592352217088
LAMA3	-2.13856725258887
ZNF521	-5.05886863832837
CDH2	-3.52619830085989
DSC3	-7.65534793854051
DSG4	-2.41054324893926
DSG3	-8.84042350186644
B4GALT6	-2.07526562095012
LRRC37A7P	4.34369288229995
KLHL14	-4.72748700689492
AC023043.2	-2.29385706373286
FHOD3	-4.02374322984949
AC091151.1	3.0123351761275
SLC14A1	2.03505820776864
LIPG	-5.29148751975399
MAPK4	3.89762062810496
MRO	-4.10260513901033
LINC01630	-3.16734392926952
TCF4	-2.96267878924298
ALPK2	-5.09972822087806
AC104971.1	-3.14914574855781
ZNF532	-2.64679729576029
CCBE1	-3.71382891949136
PMAIP1	-2.04283888660509
NFE2L3P1	-2.02204347143545
AC090409.2	2.73815587519461
RNF152	2.1824955277114
BCL2	2.2392726242739
SERPINB5	-3.95721402501255
AC036176.3	-3.29107705638726
SERPINB12	-3.72085529802623
SERPINB13	-2.15364580295947
SERPINB4	-7.16292678381507
SERPINB3	-9.97764366771234
SERPINB7	-4.86577027054271
SERPINB2	-5.50121647023768
SERPINB10	-3.69355198405075
HMSD	-3.19492998470337
SERPINB8	-2.24868512088672
CDH7	2.83103864638401
CDH19	-5.89451157426076
CCDC102B	-2.18215374703635
AC096708.2	-3.17103908532053
LINC01910	-3.95742987451471
CBLN2	4.04032024661834
LINC02582	-2.17703632728171
DIPK1C	-4.01416991782079
LINC00683	3.4251968654457
MBP	-2.33179127417708
AC068473.3	-2.00817364279933
AC090360.1	2.22481076413461
MISP	2.03297240010704
REEP6	3.2629660849669
PLK5	2.28151833425979
GNA15	-3.83961757681203
SMIM24	-2.32820352503233
GIPC3	-4.35890073108546
ANKRD24	2.01371131225648
PLIN5	3.01636534220949
TINCR	2.36486054990028
ACER1	5.76194181993971
TNFSF9	-2.18163689577333
CD70	-2.8091440262635
TNFSF14	-4.34482384168366
C3	-5.816341569496
ADGRE1	-2.77057384564838
PCP2	2.35390962762285
FBN3	-3.02498995001513
ADAMTS10	-3.83994073594678
AC130469.1	-2.61606352419154
ZNF812P	2.3104667485779
COL5A3	-5.9095494451017
AC020931.1	-2.19047936310072
ICAM1	-4.22586537364223
ANGPTL8	2.22114247289459
CNN1	-2.05813797889249
AC138474.1	-2.14268268704095
AC022149.1	-2.2158829964315
OR7A5	-2.88648245854597
SLC1A6	-3.43109939360021
CASP14	-6.17865564523698
PGLYRP2	6.81914000607002
CYP4F22	3.02007623525871
CYP4F23P	2.10084964543213
CYP4F8	4.36426948662526
UCA1	-2.9111909994223
AC005336.2	2.17796357676494
HSH2D	2.52214738686605
CIB3	3.79493696345763
KLF2	2.2677211567945
NWD1	-3.757133111356
CPAMD8	2.79334922592139
RN7SL823P	4.78409902241491
COMP	-2.51448547154586
HOMER3-AS1	-2.49405823972426
HAPLN4	-2.41768577159804
TM6SF2	-3.33575130212785
AC010329.1	3.95403729462874
ZNF208	4.43440318360457
ZNF676	4.57214110142364
ZNF729	3.44815026793444
ZNF209P	3.86831570284761
ZNF723	2.43477265965238
ZNF725P	2.36704083765498
AC020905.1	-5.31537355500201
AC079466.1	-2.01121216307801
CCNE1	-2.20808638313124
TSHZ3	2.35477795191921
AC011525.1	4.74717122231496
CEBPA	2.54476759193794
AC008738.2	2.93984926391239
AKR1B1P7	-6.05989287670685
CHST8	4.69404987622733
LINC01801	2.87154439217822
AC008555.1	3.12823655651872
HPN	2.58730766868182
AC020907.1	-2.25025471642771
FXYD7	-2.5792847447282
FXYD5	-2.82942947947496
FFAR2	4.87904997352756
UPK1A	3.66165758400645
KIRREL2	-4.23864023128421
AC092296.3	-2.93414751231337
AC020928.1	-2.50521065055979
AC022148.1	-2.18983928409414
PPP1R14A	-3.04606435075134
CATSPERG	2.68648687005035
LGALS7	-2.14997231224596
LGALS7B	-4.03481673656672
FBXO17	-2.56571170471731
ACP7	-3.17992466038321
MIA	-6.01088886119642
CYP2T1P	6.49883994891095
CYP2A6	2.64018135514026
CYP2A7	3.43977436381758
CYP2G1P	2.25320184234107
CYP2A7P2	5.10493705024767
CYP2B7P	7.31558505740678
AC092071.1	6.29301083190159
CYP2B6	2.55477587282017
CYP2F1	2.17229965301355
AXL	-2.98430184525106
AC011510.1	-3.06439902848126
PCAT19	4.49722259410065
AC243960.3	2.67296353754438
CEACAM7	6.33465414787385
CEACAM5	4.86167409072291
AC243967.2	3.22737443522339
CEACAM3	3.45691624757898
CXCL17	2.53304050997439
PSG3	-2.88365321146023
CD177	-3.26886242633271
PLAUR	-2.56951208614188
RN7SL368P	-2.52058285670661
IGSF23	-2.91859137547981
CEACAM16	2.97621100828074
APOC1	-3.87497654252279
IGFL2	-2.55089295310154
IGFL2-AS1	-6.10071681367629
IGFL1P1	-3.61326251394248
DACT3	-2.2111233700804
C5AR2	5.8593398831848
ZNF541	2.20204776327219
ELSPBP1	-3.67259628231629
EMP3	-3.2294133273199
RASIP1	-2.37723301285171
FGF21	-2.35155835407241
CGB8	-2.43789690102816
AC008687.6	-3.0007559815943
SLC6A16	-2.10464327814278
RCN3	-2.53943483912096
C19orf81	2.66582610779149
KLK5	-8.88241342991081
KLK6	-5.56954466566795
AC011483.1	-4.84276917380677
KLK7	-5.65091232841099
KLK8	-3.58944139196785
KLK9	-3.33086554064087
KLK10	-4.73223017291116
AC018755.3	2.53513639831194
SIGLEC5	3.83392384743082
FPR3	2.94293317590579
ERVV-2	7.07011000001781
AC011487.2	8.48001328101702
NLRP12	2.01754024904899
COX6B2	-3.14426528818079
FAM71E2	-2.26048332000432
SSC5D	-2.09177907410597
SBK2	3.42596913870824
NLRP11	-3.29469008324873
TPRG1LP1	-2.97153578159282
ZSCAN4	-5.99226122814137
ZNF552	2.4054568899504
RNF225	2.6155898830754
DEFB132	5.83263547323349
SIRPB2	-4.97447546119309
SIRPD	-2.92029825134944
SIRPB1	-4.51823045961216
SIRPG	-4.81275667356864
SIRPG-AS1	-4.62933066505472
CKAP2LP1	-3.22545368363385
AL109809.1	-2.53578093924019
SIRPA	-2.70306208613958
TGM3	3.14408077113391
TMEM239	-2.62926654216309
AL356414.1	-5.62631636638344
SMOX	-2.4654910738027
LINC01433	-2.29102577233824
ADRA1D	-3.5738525700711
PRNP	-2.38985886218022
PROKR2	-4.48744360531324
LRRN4	-2.36074603217331
FERMT1	-3.54234917554565
BMP2	-4.88910265182912
TMX4	-2.03187005749717
AL021396.1	-2.4657749632589
PAK5	-2.2878691232345
JAG1	-4.11920297400608
AL050403.2	-2.7387037706004
LINC01752	-2.8849069669546
FLRT3	-2.36670443704171
OTOR	9.3556823186954
PCSK2	3.3165869534673
BANF2	-4.68389636970574
SLC24A3	2.39932541542789
CFAP61	2.67194748320666
INSM1	4.22258031652066
LINC00237	-3.47116661847179
NKX2-2	3.28241734854153
PAX1	6.49066607187183
SLC25A6P1	5.01549412568567
LINC00261	-3.66551313221253
AL118508.1	5.66680564483946
CST9L	6.44707504300014
CST9	9.6649826831259
CST4	5.33893338460718
CST1	2.8767693952343
CST2	6.26584004830509
GGTLC1	4.1324883024511
LINC01733	-3.18859402640467
LINC01597	-6.03404408178963
FOXS1	-2.13887505233956
BPIFB2	8.59569724536066
BPIFB6	5.63190646708608
BPIFB4	3.16789621011486
BPIFA2	4.75697052499929
SOCS2P1	5.61124098912068
BPIFA4P	9.39235184251968
BPIFB1	5.18014740489559
PXMP4	2.02275638729367
MMP24	-2.20610974235253
GDF5	-2.37478730271373
RPL37P1	2.50495573191386
KIAA1755	-2.82006857923104
EMILIN3	-4.176335325153
PTPRT	3.66727376699162
SGK2	2.14092454237508
RPL27AP	2.57427073064308
TOX2	-4.4845517408738
AL117382.2	-4.78115018040028
ADA	-2.06532440234668
RIMS4	2.47619847205306
KCNS1	-4.22637517281499
PI3	-5.02266222604743
WFDC2	-6.12055191721827
TNNC2	-2.10600705218993
MMP9	-3.14018232547615
CDH22	-3.16476657711237
SLC2A10	2.03410123002579
PREX1	4.58874670187469
PTGIS	-3.56435378509301
LINC01275	-2.36486631237352
SMIM25	-6.83165663008741
RIPOR3	3.92320016892795
AL353653.1	2.99740371841161
RPSAP1	2.57096249489454
BCAS1	7.67584803153726
CYP24A1	-2.19182575896497
AL354984.2	6.67396907836261
APCDD1L	-4.25301997745161
APCDD1L-DT	-2.20022876712784
AL139349.1	2.19182785995716
AL132655.2	5.5698434484032
GNAS-AS1	5.7888173754402
AL132655.1	4.96602418789133
HRH3	2.28886294974756
LINC00659	2.5914193969145
COL9A3	-5.05105877626678
CHRNA4	2.01256698259085
EEF1A2	2.62642461985847
SRMS	3.34014272447071
RNU1-134P	2.80326130263715
SOX18	-2.02634533137542
AL355803.1	-2.14058338254209
MYT1	2.36079561720804
ANKRD30BP1	3.45266506503617
OR4K12P	6.1376897837089
CYP4F29P	7.102386655237
SNX18P13	3.20999998083845
ANKRD20A11P	3.64241768052208
RHOT1P2	2.31904255715114
ABCC13	4.61607103305023
GAPDHP16	2.68068781776355
C21orf91-OT1	-2.36005924572493
CHODL-AS1	-4.84823298930983
RPL37P3	-4.41222510391401
CHODL	-5.14376089684719
NCAM2	4.43830293924262
AP000221.1	-5.3577219087176
MIR155HG	-3.38633164024403
CYYR1	-5.51907007981154
ADAMTS5	-7.62103935986801
RPL12P9	-3.91047940723668
CLDN8	-2.8164881961543
SMIM34A	2.43305653075101
CLIC6	5.56320020431857
LINC00160	2.53659617288315
LINC01436	-5.74383627162288
AP000688.1	3.20792273286269
AP000688.2	4.33999585303829
CBR3-AS1	2.08994181680249
AP000695.1	-3.90265263234041
AP000695.2	-3.77253514331558
DSCR8	3.52361050127205
KCNJ15	-2.68881153489153
ERG	2.60646017141301
BRWD1-IT1	2.55810673929804
IGSF5	3.03240493685002
PCP4	6.17075283104437
DSCAM	7.7959591591363
DSCAM-AS1	13.818859161376
MX1	-2.50412172223297
LINC00479	-2.3350012916013
RIPK4	-2.19954966087239
UMODL1	3.58285829690854
ABCG1	3.87647304335157
TFF3	10.7900899704846
TFF1	11.8766362451157
RSPH1	2.33157026620139
FRGCA	-3.57997504838797
AP001631.1	-5.46591453692741
LINC01679	-2.52846354305556
AP001057.1	2.804526900415
ITGB2	-2.38454171970367
LINC00163	-3.03647952357166
LINC00316	-4.12649457072658
PCBP3	-4.65645108472343
PCBP3-AS1	-2.38047863234797
COL6A1	-4.31818160496411
AP001471.1	-4.9675641149966
COL6A2	-5.14486850065335
ANKRD62P1-PARP4P3	4.71823932263895
VWFP1	6.03773221567783
LINC01665	7.25177606740452
ZNF402P	-2.4606600339355
CECR7	-2.35408667902673
SLC25A18	3.74688682134527
AC007666.1	2.70757640199714
GGT3P	2.54673129214279
DGCR5	-2.30018115462198
CCDC188	-3.52037689595305
SCARF2	-3.00061370250362
SLC9A3P2	2.61313973467316
P2RX6	-2.97754822945885
P2RX6P	-4.28142115837429
BCRP2	3.33099173362002
GGT2	2.25578535625036
TOP3BP1	2.76568579304193
CES5AP1	2.56308261177139
ZDHHC8P1	2.54997272150715
AP000344.2	3.22321367799579
FAM230I	2.61741634397579
AP000345.1	-3.40047963514312
POM121L9P	-2.31197225048361
AP000356.1	2.48681613602547
LINC02554	2.93704260350457
XBP1	3.04172747567319
LIF-AS1	-2.254759950417
LIF	-2.10798819044445
SEC14L4	-2.73068866623632
SIRPAP1	-3.52092259334432
GAL3ST1	-2.15731576295141
TCN2	-2.53998145414763
OSBP2	-2.15037293485245
INPP5J	2.41164473673324
SLC5A1	-3.67999529470834
Z82246.1	5.79169037385621
LARGE1	2.3459137116795
LARGE-IT1	3.41797651494147
LARGE-AS1	2.97212251830987
AL022334.1	-2.51130788777792
APOL6	-2.98532578633366
PVALB	7.42945989658614
TMPRSS6	2.66276752259687
RAC2	-3.14676124062784
CYTH4	-2.67374770245821
LGALS2	-2.48204418179316
LGALS1	-2.26721656619795
C22orf23	-2.06949301829141
AL031587.3	-2.10104371491005
SOX10	-3.28782213876547
BAIAP2L2	-2.12324329330061
AL031846.1	-3.35362893973038
MGAT3	-3.90882837021986
MGAT3-AS1	-2.86872562074342
CACNA1I	4.03436948664138
GRAP2	-2.25500084351965
MCHR1	2.11974269317077
CSDC2	-2.38148897101127
NFAM1	-2.77053004510841
AL022316.1	-2.92342152998527
SERHL	2.38802411555394
SERHL2	3.36632875525209
LINC01639	3.63515236431018
PARVG	-2.87264480799873
SHISAL1	-7.77569876270918
UPK3A	4.35604017965266
LINC01589	-4.7867194328175
BX324167.1	3.26591281695794
Z82186.1	-3.36294892745036
Z97192.1	3.49828116612206
IL17REL	5.62285067633444
U62317.1	-3.49192586583841
ARSL	-5.60723716179142
LINC01546	-4.78320970867428
GPR143	3.16767313136384
SHROOM2	2.09899475306458
CLCN4	-4.0692826791522
MID1	-2.12633586619616
TLR7	-3.8278878298832
LINC02154	-4.05720585393423
BMX	-3.67089029227424
ACE2	-2.54550731185796
AC097625.1	-4.03793068396485
CLTRN	-2.27283334575115
GRPR	3.5166504171828
AC078993.1	3.09139672758565
NHS	-2.1905087825964
Z93022.1	-2.33512466776056
MAP3K15	-3.38886965566866
SH3KBP1	-2.9074856929258
MAP7D2	-3.34919897479068
KLHL34	-5.59303096235715
FAM3C2	-2.05017897255994
PTCHD1	-2.3100070758642
ARX	3.7419947039284
MAGEB4	-4.59993784853368
NR0B1	-2.52546834983099
DMD	-2.38249368055438
FAM47A	4.86896167647463
LANCL3	-3.43920760605015
SRPX	-4.45792840358332
AC092474.2	3.29142779209868
MKRN4P	2.95516750704514
MIR222HG	-3.41754741047025
MIR221	-2.86913909108582
AC234772.2	-3.55164753390372
LINC02595	-3.40403974600882
ACTBP1	-2.75565200519533
LINC01186	-2.86121250373015
GLOD5	2.48967879397649
AC239367.3	5.03380988974088
NUDT11	-3.04557615774105
GPR173	3.36419960389714
WNK3	-2.70740200715163
ITIH6	5.21525527128308
SNORA11	2.05326019239372
PAGE2	7.20162992311252
PAGE5	7.21439266768327
MSN	-4.65551303992323
EDA2R	4.08741131264286
AR	3.30228974631214
GDPD2	3.31693098188568
GJB1	2.85197821217902
INGX	-3.03797293979208
CITED1	2.34296991742317
NAP1L2	3.29528841386862
NEXMIF	3.61905988010121
ITM2A	2.54038569134887
TENT5D	-2.99510097265257
PCDH11X	3.04488512839701
FAM133A	3.07523555028045
DIAPH2-AS1	-2.78254705336547
SRPX2	-4.153562782642
NXF3	-3.70492039553151
TCEAL9	-2.77663876956287
H2BW3P	-4.01957135282819
ESX1	-3.6436940731716
PWWP3B	2.94160316099586
NCBP2L	2.95937121148165
KCNE5	-3.61346059581059
ACSL4	-4.26614630638691
CHRDL1	-5.6867938686206
AMOT	-2.79320317125806
LRCH2	-4.80794597405623
AC239600.1	-3.39091441063494
PLS3	-2.65373667495591
CT83	-6.82128709580013
AL772284.1	-3.15999798732835
AC004835.1	3.15564539310816
TMEM255A	-2.95084202576937
GLUD2	2.09785577338296
ARHGAP36	5.4653594009346
SMIM10	-4.5084900991414
FHL1	-3.08230587486565
MAP7D3	-2.50089051950405
ZIC3	4.38893473954374
FGF13-AS1	4.32198502660498
SOX3	7.71618315343255
MAGEA11	4.01462995786676
MAGEA8-AS1	3.75969945102809
MAMLD1	-2.34257022497327
RPL19P21	2.74339972394114
AF013593.1	-2.14790079819043
PNMA3	-5.17331304774553
MAGEA1	3.19625006012136
BGN	-4.63307428822556
CTAG1B	3.47031291957795
PARP4P1	-2.58428394854947
MT-TY	-2.392014407288
MT-TL2	4.17658272168772
