"","gene","ensembl","Antibody","max_FC_log2"
"2743","TANGO6","ENSG00000103047.3",NA,-0.736041973749967
"2744","COG4","ENSG00000103051.14",NA,-0.0546265756944821
"2745","SMPD3","ENSG00000103056.7",NA,1.4422865325632
"2746","SLC7A6OS","ENSG00000103061.7",NA,-0.283322034219796
"2747","SLC7A6","ENSG00000103064.9",NA,-0.0799574422347566
"2748","PLA2G15","ENSG00000103066.8",NA,0.173323755431783
"2749","ESRP2","ENSG00000103067.7",NA,1.92390119846747
"2750","FA2H","ENSG00000103089.4",NA,0.381361755891536
"2751","WDR59","ENSG00000103091.10",NA,-0.123097673420153
"2752","MON1B","ENSG00000103111.10",NA,-0.293188170300614
"2753","CMC2","ENSG00000103121.4",NA,-0.182948352317918
"2754","AXIN1","ENSG00000103126.10",NA,0.0710709974631945
"2755","HCFC1R1","ENSG00000103145.6",NA,-0.0525774125139602
"2756","NPRL3","ENSG00000103148.11",NA,0.188268068520427
"2757","MLYCD","ENSG00000103150.4",NA,0.530242907281995
"2758","MPG","ENSG00000103152.7",NA,0.128046885796214
"2759","NECAB2","ENSG00000103154.5",NA,-0.0740306060021257
"2760","HSDL1","ENSG00000103160.7",NA,-0.295971704740631
"2761","TAF1C","ENSG00000103168.12",NA,0.0730313715351301
"2762","NAGPA","ENSG00000103174.7",NA,0.297425656847783
"2763","WFDC1","ENSG00000103175.6",NA,0.017073513358941
"2764","SEC14L5","ENSG00000103184.7",NA,-0.91032603984811
"2765","COTL1","ENSG00000103187.6",NA,-2.83866361963126
"2766","USP10","ENSG00000103194.11",NA,-0.414019938786729
"2767","CRISPLD2","ENSG00000103196.7",NA,-2.16303313304516
"2768","TSC2","ENSG00000103197.12","Tuberin_pT1462",0.71286730720366
"2769","ZNF500","ENSG00000103199.9",NA,0.41197481258364
"2770","AC069335.1","ENSG00000103200.6",NA,-0.445898462983605
"2771","NME4","ENSG00000103202.8",NA,0.569789403398543
"2772","ABCC1","ENSG00000103222.14",NA,-0.345315760714678
"2773","NOMO3","ENSG00000103226.13",NA,0.192188423053118
"2774","LMF1","ENSG00000103227.14",NA,0.261354694713366
"2775","FOXF1","ENSG00000103241.5",NA,-1.19027806339848
"2776","CIAO3","ENSG00000103245.9",NA,0.943510825635882
"2777","MTHFSD","ENSG00000103248.13",NA,0.0229469009488623
"2778","CLCN7","ENSG00000103249.13",NA,0.298329699198826
"2779","HAGHL","ENSG00000103253.13",NA,1.41641781828966
"2780","ANTKMT","ENSG00000103254.5",NA,0.847386720955029
"2781","SLC7A5","ENSG00000103257.4",NA,-0.92262873156902
"2782","METRN","ENSG00000103260.4",NA,1.23873656532023
"2783","FBXO31","ENSG00000103264.11",NA,-0.378680895474006
"2784","STUB1","ENSG00000103266.6",NA,0.556072954697198
"2785","RHBDL1","ENSG00000103269.9",NA,0.0941199430373156
"2786","NUBP1","ENSG00000103274.6",NA,0.0338341373359832
"2787","UBE2I","ENSG00000103275.14",NA,0.1149352025042
"2788","ZP2","ENSG00000103310.6",NA,7.41174635713583
"2789","MEFV","ENSG00000103313.7",NA,-1.29000145343406
"2790","CRYM","ENSG00000103316.6",NA,3.97289014962709
"2792","CAPN15","ENSG00000103326.6",NA,-0.0217379387393724
"2793","PIEZO1","ENSG00000103335.15",NA,-0.0906467915471074
"2794","GSPT1","ENSG00000103342.8",NA,-0.0692875797578134
"2795","ZNF174","ENSG00000103343.8",NA,0.222932964342286
"2796","CLUAP1","ENSG00000103351.8",NA,-0.0140183272975927
"2797","UBFD1","ENSG00000103353.11",NA,0.36255425375773
"2798","PRSS33","ENSG00000103355.8",NA,-7.51927186568829
"2799","EARS2","ENSG00000103356.11",NA,0.508580440876879
"2800","ELOB","ENSG00000103363.10",NA,0.441075570322473
"2801","GGA2","ENSG00000103365.11",NA,-0.0284581019963062
"2802","AQP8","ENSG00000103375.6",NA,-0.593858901209552
"2803","CPPED1","ENSG00000103381.7",NA,-0.686818483178425
"2804","USP31","ENSG00000103404.10",NA,-0.520657346054698
"2805","HMOX2","ENSG00000103415.7",NA,0.476110904112523
"2806","DNAJA3","ENSG00000103423.9",NA,0.418544211540515
"2807","CORO7-PAM16","ENSG00000103426.8",NA,-1.23446525363702
"2808","BFAR","ENSG00000103429.6",NA,-0.316749462270221
"2809","SALL1","ENSG00000103449.7",NA,-5.22239242133645
"2810","TOX3","ENSG00000103460.12",NA,1.45137076068631
"2811","RRN3P2","ENSG00000103472.5",NA,0.841302253980942
"2812","RBL2","ENSG00000103479.10",NA,0.882516632778286
"2813","QPRT","ENSG00000103485.13",NA,0.649137017638717
"2814","XYLT1","ENSG00000103489.7",NA,-0.581508526276539
"2815","PYCARD","ENSG00000103490.13",NA,0.57046411644103
"2816","RPGRIP1L","ENSG00000103494.8",NA,0.00654833349623107
"2817","MAZ","ENSG00000103495.9",NA,0.359307341522734
"2818","STX4","ENSG00000103496.10",NA,-0.0233213388862019
"2819","CDIPT","ENSG00000103502.9",NA,0.249912742058095
"2820","BCKDK","ENSG00000103507.9",NA,0.405401728045028
"2821","KAT8","ENSG00000103510.15",NA,0.187436222851317
"2822","NOMO1","ENSG00000103512.10",NA,-0.444628246598625
"2823","IL21R","ENSG00000103522.11",NA,-3.3979639859199
"2824","SYT17","ENSG00000103528.12",NA,0.915750705892676
"2825","TMC5","ENSG00000103534.12",NA,-0.738634968980901
"2826","CCP110","ENSG00000103540.12",NA,-0.287084458962242
"2827","VPS35L","ENSG00000103544.10",NA,-0.58140335964833
"2828","SLC6A2","ENSG00000103546.14",NA,-6.48628531874029
"2829","RNF40","ENSG00000103549.17",NA,0.181775566144618
"2830","KNOP1","ENSG00000103550.9",NA,0.32930928397212
"2831","AQP9","ENSG00000103569.5",NA,-2.12101540096137
"2832","AAGAB","ENSG00000103591.8",NA,0.274681395033032
"2833","IQCH","ENSG00000103599.15",NA,0.112895422213519
"2834","LACTB","ENSG00000103642.7",NA,-0.130426368712766
"2835","CORO2B","ENSG00000103647.8",NA,-5.55407464589829
"2836","CSK","ENSG00000103653.12",NA,-0.278778830565576
"2837","HERC1","ENSG00000103657.9",NA,0.374330469552834
"2838","TRIP4","ENSG00000103671.5",NA,-0.0877610289286768
"2839","MTFMT","ENSG00000103707.5",NA,-0.434361432215293
"2840","RASL12","ENSG00000103710.6",NA,-3.4372065346588
"2841","AP3B2","ENSG00000103723.8",NA,-1.59933022541953
"2842","ACSBG1","ENSG00000103740.5",NA,0.548453131598724
"2843","IGDCC4","ENSG00000103742.7",NA,-1.60573917939322
"2844","RAB11A","ENSG00000103769.5",NA,0.230092511506831
"2845","CTSH","ENSG00000103811.11",NA,-1.57628423403223
"2846","GOLGA8UP","ENSG00000103832.10",NA,0.248611417244442
"2847","TTC23","ENSG00000103852.8",NA,-1.33615021004591
"2848","CD276","ENSG00000103855.13",NA,-0.793123933533999
"2849","FAH","ENSG00000103876.7",NA,0.881133823254957
"2850","CEMIP","ENSG00000103888.11",NA,-1.74402898668877
"2851","RPAP1","ENSG00000103932.7",NA,0.0279210285758791
"2852","HOMER2","ENSG00000103942.8",NA,0.0605793556317131
"2853","EHD4","ENSG00000103966.5",NA,0.27069295190012
"2854","TMEM87A","ENSG00000103978.11",NA,-0.0127230195651764
"2855","ZNF106","ENSG00000103994.12",NA,-0.0659951957554537
"2856","CEP152","ENSG00000103995.9",NA,-0.52426730288578
"2857","ATP8B4","ENSG00000104043.10",NA,-0.729297228467811
"2858","OCA2","ENSG00000104044.11",NA,-4.08270258933025
"2859","DTWD1","ENSG00000104047.10",NA,-0.0460663813048763
"2860","TGM5","ENSG00000104055.10",NA,-4.16847432757359
"2861","FAM189A1","ENSG00000104059.4",NA,-6.60384885148344
"2862","GABPB1","ENSG00000104064.12",NA,0.0260739545395285
"2863","TJP1","ENSG00000104067.12",NA,-0.561118719765116
"2864","BMF","ENSG00000104081.9",NA,-0.225309946496543
"2865","DMXL2","ENSG00000104093.9",NA,-0.0165932433947242
"2866","SCG3","ENSG00000104112.4",NA,-1.23359062794131
"2867","DNAJC17","ENSG00000104129.5",NA,1.0423601615502
"2868","EIF3J","ENSG00000104131.8",NA,0.0710685238257485
"2869","SPG11","ENSG00000104133.10",NA,0.65672017391248
"2870","RHOV","ENSG00000104140.6",NA,1.05580002526071
"2871","VPS18","ENSG00000104142.6",NA,0.400716824126818
"2872","OIP5","ENSG00000104147.4",NA,-0.398772167885962
"2873","SLC30A4","ENSG00000104154.5",NA,-0.00209534722656213
"2874","BLOC1S6","ENSG00000104164.6",NA,-0.442885036759999
"2875","MYEF2","ENSG00000104177.13",NA,0.897152938187659
"2876","SGK3","ENSG00000104205.8",NA,1.20529239027254
"2877","PDGFRL","ENSG00000104213.8",NA,-0.169215617933058
"2878","CSPP1","ENSG00000104218.9",NA,-0.0235332893998246
"2879","ZDHHC2","ENSG00000104219.8",NA,-2.29570806792835
"2880","BRF2","ENSG00000104221.8",NA,1.01767624939302
"2881","TRIM35","ENSG00000104228.8",NA,-0.117021527654503
"2882","ZFAND1","ENSG00000104231.6",NA,-0.00218288232281072
"2883","RP1","ENSG00000104237.6",NA,2.47167521439204
"2884","CA2","ENSG00000104267.5",NA,-2.32847028434053
"2885","FZD3","ENSG00000104290.6",NA,-0.0149532970914255
"2886","INTS9","ENSG00000104299.10",NA,-0.214351055609217
"2887","RIPK2","ENSG00000104312.6",NA,-1.24949562972554
"2888","EYA1","ENSG00000104313.13",NA,-1.41668535216033
"2889","NBN","ENSG00000104320.9",NA,-0.112819141760602
"2890","TRPA1","ENSG00000104321.6",NA,-2.24444157663091
"2891","CPQ","ENSG00000104324.11",NA,-2.1841330881501
"2892","DECR1","ENSG00000104325.2",NA,-0.0711305104565989
"2893","CALB1","ENSG00000104327.3",NA,-4.67317175659928
"2894","IMPAD1","ENSG00000104331.4",NA,-0.347692841122098
"2895","SFRP1","ENSG00000104332.7",NA,-5.5601745368733
"2896","LAPTM4B","ENSG00000104341.12",NA,-0.43531586393887
"2897","UBE2W","ENSG00000104343.15",NA,-0.072066898582388
"2898","POP1","ENSG00000104356.6",NA,-0.533125123495676
"2899","NIPAL2","ENSG00000104361.5",NA,0.267772927422266
"2900","IKBKB","ENSG00000104365.9",NA,0.320545129532777
"2901","PLAT","ENSG00000104368.13",NA,-3.52895157906717
"2902","JPH1","ENSG00000104369.4",NA,1.53148887182864
"2903","DKK4","ENSG00000104371.4",NA,-14.2650035023636
"2904","STK3","ENSG00000104375.11",NA,-0.656966410918262
"2905","GDAP1","ENSG00000104381.8",NA,0.551613954091045
"2906","RAB2A","ENSG00000104388.10",NA,-0.243657543265145
"2907","EIF3E","ENSG00000104408.5",NA,-0.338212549219092
"2908","EMC2","ENSG00000104412.3",NA,-0.531395009658532
"2909","ESRP1","ENSG00000104413.11",NA,0.0853282291420019
"2910","CCN4","ENSG00000104415.9",NA,-4.75635354936609
"2911","NDRG1","ENSG00000104419.10","NDRG1_pT346",-1.14879695271017
"2912","ZC2HC1A","ENSG00000104427.7",NA,0.581943301234594
"2913","IL7","ENSG00000104432.8",NA,-1.22716895327679
"2914","STMN2","ENSG00000104435.9",NA,-0.189785423803155
"2915","ARMC1","ENSG00000104442.5",NA,-0.175563287036485
"2916","TRPS1","ENSG00000104447.7",NA,1.11930623192455
"2917","SPAG1","ENSG00000104450.8",NA,0.185657749296868
"2918","CHRAC1","ENSG00000104472.5",NA,-0.501665360194973
"2919","NCALD","ENSG00000104490.13",NA,1.49091930101112
"2920","SNX16","ENSG00000104497.9",NA,0.895880082074627
"2922","UBR5","ENSG00000104517.8",NA,-0.179718733242755
"2923","GSDMD","ENSG00000104518.6",NA,0.00459703945822998
"2924","TSTA3","ENSG00000104522.11",NA,0.735366063348702
"2925","PYCR3","ENSG00000104524.9",NA,0.631165083823985
"2926","EEF1D","ENSG00000104529.13",NA,0.580213217197967
"2927","ANXA13","ENSG00000104537.12",NA,-4.10805974585745
"2928","SQLE","ENSG00000104549.7",NA,0.298788919417039
"2929","SH2D4A","ENSG00000104611.7",NA,-0.0173813792319946
"2930","INTS10","ENSG00000104613.7",NA,-0.319352778165486
"2931","ERI1","ENSG00000104626.10",NA,-1.01333017045136
"2932","SLC39A14","ENSG00000104635.9",NA,-1.24673980119573
"2933","MTMR9","ENSG00000104643.5",NA,-0.466152079940202
"2934","LEPROTL1","ENSG00000104660.13",NA,-0.217967907946086
"2935","DCTN6","ENSG00000104671.3",NA,0.0254028074867438
"2936","R3HCC1","ENSG00000104679.6",NA,-0.272392460532028
"2937","GSR","ENSG00000104687.8",NA,0.633018810165903
"2938","TNFRSF10A","ENSG00000104689.5",NA,-0.101758764779645
"2939","UBXN8","ENSG00000104691.10",NA,0.121524446945763
"2940","PPP2CB","ENSG00000104695.8",NA,-0.403327605007298
"2941","ERICH1","ENSG00000104714.9",NA,-0.0314927592057703
"2942","NEFM","ENSG00000104722.9",NA,0.222392421336448
"2943","TUSC3","ENSG00000104723.16",NA,-0.966362976237819
"2944","ARHGEF10","ENSG00000104728.11",NA,-0.785600885553158
"2945","KLHDC4","ENSG00000104731.9",NA,-0.2894036840003
"2946","MCM4","ENSG00000104738.12",NA,-0.214656851889548
"2947","ADAM2","ENSG00000104755.10",NA,-2.21996568394191
"2948","KCTD9","ENSG00000104756.11",NA,-1.23288075790796
"2949","FGL1","ENSG00000104760.12",NA,-1.82968502827801
"2950","ASAH1","ENSG00000104763.13",NA,0.729543599521619
"2951","BNIP3L","ENSG00000104765.10",NA,-0.141539388671926
"2952","MAN2B1","ENSG00000104774.8",NA,-0.259950827932861
"2953","KCNN4","ENSG00000104783.7",NA,-1.08618129993499
"2954","TULP2","ENSG00000104804.3",NA,0.350782957559548
"2955","NUCB1","ENSG00000104805.11",NA,-0.332005078786975
"2956","DHDH","ENSG00000104808.3",NA,-1.24618522114157
"2957","GYS1","ENSG00000104812.10",NA,0.172833295315468
"2958","MAP4K1","ENSG00000104814.8",NA,-0.299513516269805
"2959","CGB2","ENSG00000104818.14",NA,-0.379679324686065
"2960","ECH1","ENSG00000104823.4",NA,0.00676634597711256
"2961","HNRNPL","ENSG00000104824.12",NA,-0.270029315063926
"2962","NFKBIB","ENSG00000104825.12",NA,-0.769050446047199
"2963","LHB","ENSG00000104826.7",NA,-0.640374640564692
"2964","CGB3","ENSG00000104827.12",NA,-2.26303440583379
"2965","TUBB4A","ENSG00000104833.6",NA,-2.11703005301019
"2966","SARS2","ENSG00000104835.10",NA,0.0599294732775943
"2967","KCNA7","ENSG00000104848.1",NA,-2.36882906985639
"2968","SNRNP70","ENSG00000104852.10",NA,0.126271684247839
"2969","CLPTM1","ENSG00000104853.11",NA,0.0849808725446328
"2970","RELB","ENSG00000104856.9",NA,-1.60451554317796
"2971","CLASRP","ENSG00000104859.10",NA,0.24269768244875
"2972","LIN7B","ENSG00000104863.7",NA,1.17239721492057
"2973","PPP1R37","ENSG00000104866.6",NA,0.75752791344989
"2974","FCGRT","ENSG00000104870.8",NA,0.12020438307323
"2975","PIH1D1","ENSG00000104872.6",NA,0.249491482700813
"2976","CKM","ENSG00000104879.4",NA,-2.35495689527483
"2977","ARHGEF18","ENSG00000104880.13",NA,-0.336914916872077
"2978","PPP1R13L","ENSG00000104881.10",NA,0.0802758038682665
"2979","PEX11G","ENSG00000104883.3",NA,0.714668694408718
"2980","ERCC2","ENSG00000104884.10",NA,-0.349192879899132
"2981","DOT1L","ENSG00000104885.13",NA,0.0515447324851728
"2982","PLEKHJ1","ENSG00000104886.5",NA,0.343534353349757
"2983","SLC17A7","ENSG00000104888.5",NA,-0.881262453416477
"2984","RNASEH2A","ENSG00000104889.4",NA,-0.276813143219236
"2985","KLC3","ENSG00000104892.12",NA,-0.17504324032337
"2986","CD37","ENSG00000104894.7",NA,-1.42963807314911
"2987","SF3A2","ENSG00000104897.5",NA,-0.117628473206529
"2988","AMH","ENSG00000104899.4",NA,-0.21385355270719
"2989","DKKL1","ENSG00000104901.2",NA,-1.00402339326119
"2990","LYL1","ENSG00000104903.4",NA,-1.70859384988953
"2991","OAZ1","ENSG00000104904.8",NA,-0.196755783335183
"2992","TRMT1","ENSG00000104907.8",NA,-0.463342843542787
"2993","STX10","ENSG00000104915.10",NA,-0.861862221774643
"2994","RETN","ENSG00000104918.4",NA,-0.121678556588252
"2995","FCER2","ENSG00000104921.10",NA,0.17306470897288
"2996","DMPK","ENSG00000104936.13",NA,0.288285372531367
"2997","CLEC4M","ENSG00000104938.12",NA,-1.65535182861255
"2998","RSPH6A","ENSG00000104941.3",NA,0.736965594166207
"2999","TBC1D17","ENSG00000104946.6",NA,0.382713450138107
"3000","IL4I1","ENSG00000104951.11",NA,-0.461344186913278
"3001","TLE6","ENSG00000104953.14",NA,1.18461233054027
"3002","CCDC130","ENSG00000104957.9",NA,-0.415173127034539
"3003","PTOV1","ENSG00000104960.11",NA,0.547283355580104
"3004","TLE5","ENSG00000104964.10",NA,0.363644039718354
"3005","NOVA2","ENSG00000104967.6",NA,0.515333887342975
"3006","SGTA","ENSG00000104969.5",NA,0.0231205741625029
"3007","KIR3DX1","ENSG00000104970.6",NA,-1.26303440583379
"3008","LILRB1","ENSG00000104972.10",NA,-1.38167890233241
"3009","MED25","ENSG00000104973.10",NA,0.0694114457296022
"3010","LILRA1","ENSG00000104974.6",NA,-2.26303440583379
"3011","SNAPC2","ENSG00000104976.7",NA,0.182284054364972
"3012","C19orf53","ENSG00000104979.4",NA,0.00311400096037584
"3013","TIMM44","ENSG00000104980.3",NA,-0.115090482853967
"3014","CCDC61","ENSG00000104983.4",NA,0.195075923794204
"3015","IL27RA","ENSG00000104998.2",NA,-1.64447856992088
"3016","ASF1B","ENSG00000105011.4",NA,-0.681685658733025
"3017","TNNT1","ENSG00000105048.12",NA,0.154451244449774
"3018","VRK3","ENSG00000105053.6",NA,0.417807550742264
"3019","FAM32A","ENSG00000105058.7",NA,-0.247325162626907
"3020","PPP6R1","ENSG00000105063.14",NA,-0.201940167804946
"3021","C19orf44","ENSG00000105072.4",NA,-0.0529413371926319
"3022","MED26","ENSG00000105085.6",NA,-0.397399798080941
"3023","OLFM2","ENSG00000105088.4",NA,-1.12480973960608
"3024","RASAL3","ENSG00000105122.8",NA,1.2624270831387
"3025","AKAP8","ENSG00000105127.4",NA,-0.261091810816063
"3026","EPHX3","ENSG00000105131.3",NA,-0.59927033740504
"3027","ILVBL","ENSG00000105135.11",NA,0.36480419429136
"3028","ZNF419","ENSG00000105136.15",NA,-0.183275600914849
"3029","SYDE1","ENSG00000105137.8",NA,-1.89881835360553
"3030","CASP14","ENSG00000105141.4",NA,-6.00699686097362
"3031","SLC1A6","ENSG00000105143.8",NA,-6.26587672478477
"3032","AURKC","ENSG00000105146.8",NA,0.0349250412272377
"3033","POP4","ENSG00000105171.5",NA,-1.46223034204335
"3034","CCNE1","ENSG00000105173.9","Cyclin_E1",-2.39231092510369
"3035","URI1","ENSG00000105176.13",NA,-1.7789232563699
"3036","PDCD5","ENSG00000105185.7",NA,-0.429301444288676
"3037","ANKRD27","ENSG00000105186.10",NA,-0.255678874548591
"3038","RPS16","ENSG00000105193.4",NA,0.177067610457639
"3039","TIMM50","ENSG00000105197.6",NA,0.146579737912337
"3041","FBL","ENSG00000105202.3",NA,-0.43271604625051
"3042","DYRK1B","ENSG00000105204.9",NA,-0.133329040467692
"3043","CLC","ENSG00000105205.6",NA,-0.553624534188149
"3044","CNTD2","ENSG00000105219.4",NA,-1.18092851062471
"3045","GPI","ENSG00000105220.10",NA,-0.114271457872224
"3046","AKT2","ENSG00000105221.12",NA,-0.0170547433070203
"3047","PLD3","ENSG00000105223.14",NA,-0.204986877142571
"3048","PRX","ENSG00000105227.10",NA,0.172281928197335
"3049","PIAS4","ENSG00000105229.2",NA,0.24187265595048
"3050","NUMBL","ENSG00000105245.5",NA,-0.230219608880287
"3051","EBI3","ENSG00000105246.5",NA,-2.06801842342865
"3052","YJU2","ENSG00000105248.11",NA,0.311495374515596
"3053","SHD","ENSG00000105251.6",NA,2.60968958662353
"3054","TBCB","ENSG00000105254.7",NA,-0.649196660044487
"3055","FSD1","ENSG00000105255.6",NA,-0.882995683666831
"3056","POLR2I","ENSG00000105258.4",NA,0.150986232556974
"3057","OVOL3","ENSG00000105261.5",NA,-0.624542508695843
"3058","CLIP3","ENSG00000105270.10",NA,-2.26967721600012
"3059","ZFR2","ENSG00000105278.6",NA,3.70446781137563
"3060","SLC1A5","ENSG00000105281.8",NA,-0.675713648148927
"3061","PRKD2","ENSG00000105287.8",NA,-0.166919157702701
"3062","TJP3","ENSG00000105289.10",NA,1.61968228910407
"3063","APLP1","ENSG00000105290.7",NA,-0.967919690065411
"3064","CACTIN","ENSG00000105298.9",NA,-0.179928595335694
"3065","CCDC9","ENSG00000105321.8",NA,0.293661102863741
"3066","HNRNPUL1","ENSG00000105323.12",NA,-0.117702769732817
"3067","FZR1","ENSG00000105325.9",NA,0.050084034212027
"3068","BBC3","ENSG00000105327.11",NA,0.657706806271772
"3069","TGFB1","ENSG00000105329.5",NA,-1.73753013928822
"3070","DENND3","ENSG00000105339.6",NA,0.326367963651284
"3071","DMAC2","ENSG00000105341.14",NA,0.271855574805152
"3072","PLIN3","ENSG00000105355.4",NA,-0.413777916057164
"3073","MYH14","ENSG00000105357.11",NA,-0.210247612745129
"3074","MRPL4","ENSG00000105364.9",NA,-0.396047690240341
"3075","SIGLEC8","ENSG00000105366.11",NA,-1.26303440583379
"3076","CD79A","ENSG00000105369.5",NA,0.588947848672335
"3077","LIM2","ENSG00000105370.3",NA,-0.748461233004036
"3078","ICAM4","ENSG00000105371.8",NA,-1.2829339632715
"3079","RPS19","ENSG00000105372.2",NA,0.545616390894622
"3080","NOP53","ENSG00000105373.14",NA,0.499088927535674
"3081","NKG7","ENSG00000105374.5",NA,-0.136925636683971
"3082","ICAM5","ENSG00000105376.4",NA,-1.80603171128263
"3083","ETFB","ENSG00000105379.5",NA,0.0385701983751376
"3084","CD33","ENSG00000105383.10",NA,1.09206055298877
"3085","CEACAM5","ENSG00000105388.10",NA,4.69499763307284
"3087","BABAM1","ENSG00000105393.11",NA,-0.081063882803595
"3088","TYK2","ENSG00000105397.9",NA,-0.526893936831701
"3089","SULT2A1","ENSG00000105398.3",NA,-0.678071905112638
"3090","CDC37","ENSG00000105401.2",NA,-0.460322699481054
"3091","NAPA","ENSG00000105402.3",NA,0.675820608265379
"3092","RABAC1","ENSG00000105404.6",NA,0.578584943234458
"3093","ATP1A3","ENSG00000105409.11",NA,1.46957427335492
